S1002ETE,False
S1002EBH,False
S1002F0D,False
S1002EO2,False
S1002EIR,False
S1002DT0,False
S100201M,False
S1002EW1,False
S10026M0,False
S1002B66,False
S1002F3B,False
S1002ER3,False
S1002ECO,False
S10029MM,False
S1002EZP,False
S1002F25,False
S1002AI7,False
S1002DAW,False
S1002DQZ,False
S1002ENC,False
S1002EP6,False
S1002DGL,False
S1002DXG,False
S1002EJG,False
S1002F5V,False
S1002EQC,False
S1002D6R,False
S1002EEB,False
S1002EMI,False
S1002BZG,False
S1002F54,False
S1002DWC,False
S100273Y,False
S1002F7M,False
S1002EJJ,False
S1002F58,False
S1002E5C,False
S1002F78,False
S1002F7V,False
S1002EMS,False
S1002F3W,False
S1002CDW,False
S1002ELS,False
S1002F7K,False
S10026M8,False
S1002EF6,False
S10024YS,False
S1002E5N,False
S1002ENF,False
S10029UR,False
S1002F44,False
S1002B2P,False
S10024T3,False
S10024V6,False
S10025KC,False
S1002BY9,False
S1002FB3,False
S10029QZ,False
S1002EE9,False
S1002EII,False
S10024EV,False
S10028G3,False
S1001ZZC,False
S1002EQ2,False
S1002C24,False
S1002A17,False
S1002FAV,False
S1002FBT,False
S1002EQL,False
S1002BY3,False
S1002F5K,False
S1002EJB,False
S1002DBI,False
S1002DIO,False
S1002E03,False
S1002C78,False
S10024XU,False
S1002FAO,False
S1002EXN,False
S1002C62,False
S1002DFK,False
S10023YX,False
S1002FGK,False
S1002E0H,False
S1002FDV,False
S1002EUU,False
S1002DCO,False
S1002F37,False
S1002F59,False
S10027VP,False
S1002BN6,False
S1002EEO,False
S1002D21,False
S1002FC3,False
S1002EM1,False
S10029WE,False
S100297G,False
S1002FIT,False
S1002EQP,False
S1002EOW,False
S1002FIG,False
S1002FH9,False
S1002FKI,False
S1002FJP,False
S1002FJ2,False
S1002FKR,False
S1002E0N,False
S1002ENV,False
S1002GST,False
S1002HNA,False
S1002ISD,False
S1002KH1,False
S1002KJ2,False
S1002KSN,False
S1002L07,False
S1002KO7,False
S1002KIZ,False
S1002KZ7,False
S1002K5X,False
S1002L1P,False
S1002KYM,False
S1002KXU,False
S1002KY8,False
S1002KUN,False
S1002KRW,False
S1002KVB,False
S1002L8L,False
S1002K9Z,False
S1002LDF,False
S1002LQ5,False
S1002LVM,False
S1002L5T,False
S1002L7E,False
S1002LY3,False
S1002LMQ,False
S1002LB4,False
S1002LRL,False
S1002M9Y,False
S1002MCD,False
S1002M9S,False
S1002MIT,False
S1002NKB,False
S1002P9N,False
S1002OKK,False
S1002SK5,False
S1002VTC,False
S1002W1A,False
S1002VVI,False
S1002W4Q,False
S1002WI1,False
S1002WJL,False
S1002WJZ,False
S1002W3D,False
S1002WK3,False
S1002WI4,False
S1002WO0,False
S1002WHJ,False
S1002VLB,False
S1002WRI,False
S1002WML,False
S1002WOJ,False
S1002WQJ,False
S1002WQ4,False
S1002WQ1,False
S1002WXN,False
S1002WXH,False
S1002XBM,False
S1002XDH,False
S1002WP9,False
S1002WUE,False
S1002XGM,False
S1002XHV,False
S1002XL8,False
S1002XKO,False
S1002WUA,False
S1002XN7,False
S1002XQE,False
S1002XP3,False
S1002X1Q,False
S1002XK5,False
S1002WL8,False
S1002W81,False
S1002X8W,False
S1002X7S,False
S1002X35,False
S1002WYL,False
S1002XNA,False
S1002X71,False
S1002XFS,False
S1002XVO,False
S1002WKT,False
S1002XNP,False
S1002XTC,False
S1002Y0X,False
S1002Y10,False
S1002Y07,False
S1002XZ6,False
S1002XJ6,False
S1002XB5,False
S1002XTS,False
S1002Y4T,False
S1002XG4,False
S1002Y5S,False
S1002Y65,False
S1002XBY,False
S1002Y7D,False
S100315O,False
S1003123,False
S1003035,False
S1002ZJO,False
S10031RI,False
S100316Z,False
S10031FW,False
S10031PG,False
S10031RF,False
S100321I,False
S100319Q,False
S1003211,False
S10030UW,False
S10032FG,False
S100324X,False
S10032N5,False
S10032O0,False
S10032AQ,False
S10032Q5,False
S10032E9,False
S1003270,False
S1003253,False
S100324B,False
S10032MK,False
S10032KD,False
S10032L3,False
S10032MC,False
S10032CR,False
S10032US,False
S10032MT,False
S10032L0,False
S10032XY,False
S10031AS,False
S10032SF,False
S10032YS,False
S10032FI,False
S10032OR,False
S10032V0,False
S10032T0,False
S10032JJ,False
S10032XL,False
S10032RB,False
S100331P,False
S1003321,False
S10030YH,False
S10032IU,False
S100333O,False
S10032C5,False
S10032B3,False
S100332L,False
S10032U6,False
S100330X,False
S10032UL,False
S100323F,False
S10032KX,False
S100334W,False
S1003377,False
S10032VM,False
S10032YR,False
S10032UZ,False
S10032TQ,False
S10032WN,False
S1003360,False
S10033CX,False
S100339P,False
S100339X,False
S10033A4,False
S10033DV,False
S100334M,False
S10031PX,False
S100332U,False
S10032YG,False
S100329W,False
S100338F,False
S100334D,False
S10032XO,False
S100328K,False
S10033AM,False
S10033I2,False
S100339E,False
S10033K1,False
S10033KA,False
S100334N,False
S10033JS,False
S10032JD,False
S10033O5,False
S10033S6,False
S10033XX,False
S10033Z1,False
S10035O3,False
S10036ZY,False
S10036IQ,False
S1003823,False
S1003847,False
S100382L,False
S10037VX,False
S10034C4,False
S10038AX,False
S10038ND,False
S10038KY,False
S10038DM,False
S10038OE,False
S10038Z1,False
S1003914,False
S10038TC,False
S1003930,False
S100376M,False
S10038YY,False
S10039FU,False
S100393N,False
S10039RE,False
S10039SR,False
S100395B,False
S1003DIA,False
S1003IC5,False
S1003IJO,False
S1003J69,False
S1003J6E,False
S1003J97,False
S1003JDK,False
S1003IGU,False
S1003IIB,False
S1003JHH,False
S1003JIV,False
S1003JJU,False
S1003JZW,False
S1003JZV,False
S1003JC8,False
S1003671,False
S1003JJN,False
S1003K40,False
S1003K5V,False
S1003JJG,False
S1003K74,False
S1003JSJ,False
S1003JUB,False
S1003J60,False
S1003K7U,False
S1003K8M,False
S1003JDN,False
S1003J5I,False
S1003KED,False
S1003JZR,False
S1003K2F,False
S1003K17,False
S1003KI2,False
S1003KIC,False
S1003K12,False
S1003KJS,False
S1003JLB,False
S1003JR7,False
S1003KLL,False
S1003KFF,False
S1003KPW,False
S1003KKA,False
S1003JYE,False
S1003KIN,False
S1003JSL,False
S1003KSB,False
S1003KSE,False
S1003KV6,False
S1003KLG,False
S1003KL7,False
S1003KTC,False
S1003KWX,False
S1003K90,False
S1003L23,False
S1003MI9,False
S1003NDL,False
S1003MZ8,False
S1003O38,False
S1003O7E,False
S1003O7Z,False
S1003OA5,False
S1003O64,False
S1003OD6,False
S1003OIK,False
S1003OS1,False
S1003ODG,False
S1003OXS,False
S1003OU3,False
S1003OTV,False
S1003OU7,False
S1003OKG,False
S1003OQM,False
S1003OOX,False
S1003P2C,False
S1003ODO,False
S1003NP2,False
S1003P3W,False
S1003P7H,False
S1003PDA,False
S1003OQL,False
S1003OXP,False
S1003PA9,False
S1003PJ3,False
S1003OD5,False
S1003OQI,False
S1003PB1,False
S1003PJC,False
S1003O1P,False
S1003P8F,False
S1003OFN,False
S1003PE9,False
S1003JO3,False
S1003ONE,False
S1003PDO,False
S1003ORE,False
S1003OSO,False
S1003PNA,False
S1003O3V,False
S1003P8C,False
S1003P95,False
S1003P6Y,False
S1003PAO,False
S1003PM6,False
S1003OHI,False
S1003JXC,False
S1003LTP,False
S1003PAB,False
S1003M2M,False
S1003PPA,False
S1003OZH,False
S1003PSQ,False
S1003OJH,False
S1003PL3,False
S1003PJR,False
S1003P5O,False
S1003PRG,False
S1003PJN,False
S1003PDC,False
S1003PRE,False
S1003OUB,False
S1003PEZ,False
S1003PIE,False
S1003Q0Y,False
S1003Q1L,False
S1003Q1N,False
S1003PVJ,False
S1003Q12,False
S1003Q2W,False
S1003Q3A,False
S1003PQ0,False
S1003P75,False
S1003PTQ,False
S1003PWB,False
S1003PJS,False
S1003PVP,False
S1003PF8,False
S1003Q4O,False
S1003PRI,False
S1003Q6P,False
S1003Q6Z,False
S1003Q7J,False
S1003PUM,False
S1003Q8G,False
S1003P6H,False
S1003PXI,False
S1003Q99,False
S1003P9M,False
S1003QBO,False
S1003Q4R,False
S1003Q3Y,False
S1003QIR,False
S1003QKH,False
S1003Q72,False
S1003QD8,False
S1003PWI,False
S1003QCP,False
S1003Q0G,False
S1003QBK,False
S1003QR0,False
S1003QWU,False
S1003QXF,False
S1003QJL,False
S1003QJD,False
S1003R1E,False
S1003QDF,False
S1003R38,False
S1003R1K,False
S1003R7Z,False
S1003O20,False
S1003QD0,False
S1003R88,False
S1003R4C,False
S1003R2L,False
S1003RFF,False
S1003R3P,False
S1003RHA,False
S1003RF8,False
S1003TTN,False
S1003TYM,False
S1003U4Q,False
S1003VE3,False
S1003V2R,False
S1003VHW,False
S1003VIY,False
S1003VJQ,False
S1003VWD,False
S1003W21,False
S1003W42,False
S1003VGF,False
S1003VWP,False
S1003VCJ,False
S1003VUR,False
S1003W91,False
S1003WB1,False
S1003W82,False
S1003WCO,False
S1003W1X,False
S1003W7C,False
S1003VNQ,False
S1003W24,False
S1003W8L,False
S1003W7G,False
S1003WLI,False
S1003W65,False
S1003VW0,False
S1003WNW,False
S1003WI7,False
S1003VIN,False
S1003WGI,False
S1003WNS,False
S1003WU8,False
S1003WP4,False
S1003WH4,False
S1004542,False
S10045CR,False
S10045I4,False
S1003YDL,False
S1003ZS8,False
S10045AK,False
S10046KN,False
S10046GC,False
S100469F,False
S10046HT,False
S10046TG,False
S10046TN,False
S10046JN,False
S10046YE,False
S100462K,False
S1004702,False
S10046XD,False
S10046U6,False
S100458Q,False
S10046V7,False
S100462W,False
S10046EQ,False
S1004796,False
S10046ZD,False
S10046ZW,False
S10047C6,False
S10046PG,False
S10047CO,False
S10046UI,False
S10046XN,False
S10047EF,False
S1004719,False
S10047JY,False
S10046RE,False
S10047JS,False
S10047M8,False
S10047CZ,False
S10047HT,False
S10047EO,False
S10047LS,False
S10047Q9,False
S10047RF,False
S10046S1,False
S100472U,False
S10047AM,False
S10047RX,False
S10047SQ,False
S10047T1,False
S10049DU,False
S1004A62,False
S1004AV4,False
S1004AHO,False
S1004A4G,False
S1004ACS,False
S100478J,False
S1004BTQ,False
S1004C32,False
S1004CD4,False
S1004C4X,False
S1004CHW,False
S1004CEQ,False
S1004CJH,False
S1004CH1,False
S1004C6W,False
S1004B6X,False
S1004CRC,False
S1004C1C,False
S1004CDS,False
S1004BMI,False
S1004CTJ,False
S1004CB1,False
S1004CWP,False
S1004CSU,False
S1004CTL,False
S1004CD7,False
S1004CZ0,False
S1004CSF,False
S1004D1J,False
S1004C8H,False
S1004D7W,False
S1004B51,False
S1004D8U,False
S1004DDD,False
S1004D9H,False
S1004DDA,False
S1004CVR,False
S1004DMJ,False
S1004DM2,False
S1004CFX,False
S1004DDR,False
S1004DAJ,False
S1004DQK,False
S1004DDB,False
S1004D98,False
S1004DKJ,False
S1004E0I,False
S1004DQ3,False
S1004E0O,False
S1004E1W,False
S1004DUT,False
S1004DII,False
S1004D1Q,False
S1004DJE,False
S1004DGV,False
S1004DRY,False
S1004E4H,False
S1004C5Z,False
S1004D4T,False
S1004DS1,False
S1004DMY,False
S1004DWB,False
S1004E5C,False
S1004DTK,False
S1004DG5,False
S1004BR3,False
S1004E6C,False
S1004E9I,False
S1004DWL,False
S1004DZ7,False
S1004DIG,False
S1004DKM,False
S1004E5F,False
S1004CWZ,False
S1004EEZ,False
S1004EFC,False
S1004E8O,False
S1004EHD,False
S1004E3B,False
S1004E51,False
S1004DO0,False
S1004CON,False
S1004E63,False
S1004EJC,False
S1004D3M,False
S1004CFA,False
S1004CUG,False
S1004DRG,False
S1004DFM,False
S1004E74,False
S1004EGD,False
S1004E8N,False
S1004DCF,False
S1004DL0,False
S1004CGU,False
S1004ECB,False
S1004E2F,False
S1004EBI,False
S1004EK8,False
S1004E1N,False
S1004EEB,False
S1004CCU,False
S1004EQY,False
S1004E8S,False
S1004EJL,False
S1004EQ9,False
S1004ESB,False
S1004DJM,False
S1004ES8,False
S1004DL8,False
S1004D1K,False
S1004ER7,False
S1004EJD,False
S1004DR1,False
S1004DPW,False
S1004ED5,False
S1004EKL,False
S1004EG5,False
S1004E8Z,False
S1004DSO,False
S1004F34,False
S1004DLC,False
S1004EXV,False
S1004EVV,False
S1004ERD,False
S1004D4K,False
S1004EFW,False
S1004F45,False
S1004E4Z,False
S1004F3O,False
S1004EF8,False
S1004EYD,False
S1004F5J,False
S1004E00,False
S1004DBS,False
S1004EJT,False
S1004F7G,False
S1004F4Z,False
S1004EZW,False
S1004DPT,False
S1004F44,False
S1004F43,False
S1004DKI,False
S1004EOC,False
S1004DSE,False
S1004EWV,False
S1004EZY,False
S1004EWD,False
S1004EQQ,False
S1004EZL,False
S1004D11,False
S1004ECL,False
S1004EKY,False
S1004E76,False
S1004FA5,False
S1004ENR,False
S1004EQD,False
S1004E0C,False
S1004DOZ,False
S1004F9B,False
S1004EX4,False
S1004EJJ,False
S1004EQ0,False
S1004EMF,False
S1004ENF,False
S1004F6Z,False
S1004FA9,False
S1004FB6,False
S10049PD,False
S1004EUU,False
S1004EOX,False
S1004ESR,False
S1004EP3,False
S1004ES4,False
S1004EIZ,False
S1004EKI,False
S1004ERO,False
S1004EVF,False
S1004EPL,False
S1004EIL,False
S1004EPX,False
S1004EHN,False
S1004ECQ,False
S1004ET3,False
S1004EYN,False
S1004EBA,False
S1004EUC,False
S1004EIS,False
S1004EO1,False
S1004ESD,False
S1004F0J,False
S1004DH7,False
S1004F13,False
S1004C3M,False
S1004DKY,False
S1004F1E,False
S1004FEV,False
S1004FEK,False
S1004FEU,False
S1004ERY,False
S1004D8E,False
S1004DPU,False
S1004DX5,False
S1004EGY,False
S1004EW7,False
S1004F7O,False
S1004DSG,False
S1004E7H,False
S1004EE8,False
S1004FED,False
S1004F0Z,False
S1004EGR,False
S1004F4W,False
S1004EA9,False
S1004E0T,False
S1004EWO,False
S1004EWQ,False
S1004DDP,False
S1004F0E,False
S1004FH7,False
S1004FCW,False
S1004FGC,False
S1004FF8,False
S1004FCO,False
S1004FGN,False
S1004FBF,False
S1004EIU,False
S1004DSA,False
S1004FJD,False
S1004DXD,False
S1004FIC,False
S1004FCT,False
S1004FK3,False
S1004FKY,False
S1004FHW,False
S1004EB2,False
S1004FPS,False
S1004EPE,False
S1004EH1,False
S1004ENP,False
S1004FLA,False
S1004BDG,False
S1004FN2,False
S1004DJ6,False
S1004FE2,False
S1004FFH,False
S1004DV2,False
S1004FME,False
S1004DLK,False
S1004FNI,False
S1004FSY,False
S1004E0D,False
S1004EZG,False
S1004FTW,False
S1004FIM,False
S1004FU4,False
S1004ES1,False
S1004FEF,False
S1004FSI,False
S1004FUS,False
S1004FKS,False
S1004FUN,False
S1004FCV,False
S1004FPP,False
S1004CW0,False
S1004FIU,False
S1004FDX,False
S1004FX2,False
S1004FO4,False
S1004FWK,False
S1004FKB,False
S1004FXO,False
S1004FIK,False
S1004FM9,False
S1004DNP,False
S1004FYS,False
S1004E53,False
S1004FOU,False
S1004FMA,False
S1004FYR,False
S1004FRL,False
S1004FYA,False
S1004G0E,False
S1004FHH,False
S1004FYF,False
S1004G0X,False
S1004FTU,False
S1004G1W,False
S1004FZ8,False
S1004DSF,False
S1004EZN,False
S1004EV9,False
S1004FPQ,False
S1004FGB,False
S1004G3C,False
S1004FYP,False
S1004G3H,False
S1004FMI,False
S1004G4I,False
S1004G3W,False
S1004G4W,False
S1004DOT,False
S1004G37,False
S1004ARY,False
S1004FLZ,False
S1004G5O,False
S1004F6Y,False
S1004DI9,False
S1004FPD,False
S1004G0V,False
S1004G6W,False
S1004FTV,False
S1004F49,False
S1004GC7,False
S1004FBD,False
S1004G94,False
S10048EH,False
S1004GDZ,False
S1004FWT,False
S1004GH2,False
S1004A0J,False
S1004G9I,False
S1004GLO,False
S1004GLL,False
S1004GKW,False
S1004GN1,False
S1004JAS,False
S1004JHG,False
S1004JHI,False
S1004JI0,False
S1004JKU,False
S1004J8I,False
S1004JTW,False
S1004KLO,False
S1004KNU,False
S1004KQD,False
S1004JSY,False
S1004KMJ,False
S1004KMK,False
S1004KU7,False
S1004KZ8,False
S1004L16,False
S1004L1W,False
S1004L2C,False
S1004INU,False
S1004L33,False
S1004L4C,False
S1004KJ5,False
S1004KYD,False
S1004KR7,False
S1004L6B,False
S1004LBT,False
S1004KNX,False
S1004L3N,False
S1004LDP,False
S1004LKB,False
S1004L4O,False
S1004KZM,False
S1004L13,False
S1004LO5,False
S1004L8Z,False
S1004LF2,False
S1004JVS,False
S1004L61,False
S1004LRH,False
S1004LMP,False
S1004LQ4,False
S1004LXN,False
S1004LNS,False
S1004M03,False
S1004M2L,False
S1004M3I,False
S1004M3L,False
S1004NZB,False
S1004NE3,False
S1004OCW,False
S1004OVE,False
S1004O4Z,False
S1004PCV,False
S1004PCI,False
S1004PMQ,False
S1004OYP,False
S1004PHN,False
S1004OTY,False
S1004PWN,False
S1004Q72,False
S1004Q5H,False
S1004QLS,False
S1004QT1,False
S1004QU7,False
S1004QI9,False
S1004QP0,False
S1004Q73,False
S1004QZ9,False
S1004PX4,False
S1004R35,False
S1004R30,False
S1004QMJ,False
S1004Q76,False
S1004QJR,False
S1004QZK,False
S1004QYY,False
S1004NT1,False
S1004QFC,False
S1004R6F,False
S1004QI5,False
S1004QXA,False
S1004QGF,False
S1004R74,False
S1004R7U,False
S1004R8Y,False
S1004R6I,False
S1004R9B,False
S1004R4T,False
S1004RAW,False
S1004R48,False
S1004RBS,False
S1004R2M,False
S1004RHT,False
S1004RB1,False
S1004QV3,False
S1004RNE,False
S1004RQ6,False
S1004RPZ,False
S1004RPX,False
S1004RGM,False
S1004RQQ,False
S1004RI7,False
S1004RFU,False
S1004RVL,False
S1004RQT,False
S1004RYW,False
S1004QNZ,False
S1004RRI,False
S1004RPG,False
S1004S1F,False
S1004QPH,False
S1004RD6,False
S1004RN7,False
S1004S18,False
S1004SIE,False
S1004SEW,False
S1004S6X,False
S1004RFY,False
S1004S7K,False
S1004SKV,False
S1004SC0,False
S1004SC4,False
S1004S97,False
S1004RYN,False
S1004SC8,False
S1004SMR,False
S1004S96,False
S1004SON,False
S1004S1T,False
S1004SP3,False
S1004RWX,False
S1004S86,False
S1004SWT,False
S1004SF2,False
S1004SKE,False
S1004RPH,False
S1004SW5,False
S1004QTZ,False
S1004S1O,False
S1004SPD,False
S1004SSZ,False
S1004QLK,False
S1004SBH,False
S1004SOF,False
S1004SS3,False
S1004SFS,False
S1004SZR,False
S1004SZJ,False
S1004S4L,False
S1004SF8,False
S1004SL8,False
S1004SLH,False
S1004SPT,False
S1004T27,False
S1004T1B,False
S1004T30,False
S1004SZZ,False
S1004S84,False
S1004RZZ,False
S1004SR4,False
S1004SDA,False
S1004T5E,False
S1004P22,False
S1004RYO,False
S1004T58,False
S1004SZY,False
S1004QQ9,False
S1004PB6,False
S1004T28,False
S1004T72,False
S1004T2Q,False
S1004T88,False
S1004T8A,False
S1004T8X,False
S1004T96,False
S1004SWZ,False
S1004T8R,False
S1004SAH,False
S1004SKP,False
S1004RT9,False
S1004RWP,False
S1004S8A,False
S1004T1Y,False
S1004QEH,False
S1004T24,False
S1004S9K,False
S1004TCE,False
S1004SOV,False
S1004TA5,False
S1004T33,False
S1004TB7,False
S1004TB8,False
S1004TCQ,False
S1004TAX,False
S1004T5W,False
S1004S08,False
S1004T38,False
S1004T7L,False
S1004TGQ,False
S1004TAQ,False
S1004T3B,False
S1004THH,False
S1004T1F,False
S1004TCA,False
S1004TJB,False
S1004SVC,False
S1004TIL,False
S1004T9A,False
S1004T4T,False
S1004TL4,False
S1004TLJ,False
S1004TLL,False
S1004T5R,True
S1004TNR,False
S1004SD3,False
S1004TIK,False
S1004TLZ,False
S1004TOY,False
S1004TPF,False
S1004TPR,False
S1004TRM,False
S1004TTS,False
S1004TYT,False
S1004URQ,False
S1004U6F,True
S1004VQ0,False
S1004VF0,True
S1004W0Y,True
S1004VO4,True
S1004W4K,False
S1004WCU,True
S1004WBN,True
S1004VXD,True
S1004WK2,True
S1004WGS,True
S1004VQ7,True
S1004WGV,True
S1004WHH,True
S1004WHF,False
S1004WHG,False
S1004WKC,False
S1004WIF,True
S1004W5L,True
S1004WD0,False
S1004W6I,False
S1004X92,True
S1004VVS,True
S1004X63,True
S1004X2K,True
S1004X61,True
S1004XJQ,True
S1004WR8,True
S1004XAW,False
S1004XJC,True
S1004X2Y,True
S1004XBR,True
S1004X4M,True
S1004XN3,True
S1004XJ2,False
S1004XP3,True
S1004XPA,True
S1004XOP,True
S1004XLU,True
S1004XLZ,True
S1004XPC,False
S1004UH9,True
S1004XGW,True
S1004XRU,True
S1004XLS,True
S1004Y2L,False
S1004XT0,True
S1004Y60,True
S1004Y52,False
S1004XLT,False
S1004WDW,False
S1004YFV,True
S1004WIQ,True
S1004Y9A,True
S1004YET,True
S1004YAV,True
S1004Y5C,True
S1004VUB,True
S1004Y73,True
S1004Y0H,True
S1004YE0,True
S1004XTF,False
S1004Y96,True
S1004Y4M,True
S1004YO2,True
S1004YKO,True
S1004WQ2,False
S1004Y4L,True
S1004Y66,True
S1004W7Y,True
S1004Y6N,True
S1004Y2O,False
S1004YT9,True
S1004XVP,True
S1004YVZ,True
S1004XRS,True
S1004VNS,True
S1004YF3,True
S1004XH2,True
S1004Y8I,True
S1004YX5,True
S1004YYF,True
S1004YST,True
S1004YXI,True
S1004XRB,False
S1004YU1,True
S1004YKD,True
S1004YGA,True
S1004Z4R,True
S1004YSY,True
S1004ZAK,True
S1004Z20,True
S1004Z0B,True
S1004YMB,False
S1004YXC,False
S1004UXA,True
S1004YW0,False
S1004XYO,True
S1004YFY,True
S1004YDX,True
S1004YWT,True
S1004XGT,True
S1004Z7W,True
S1004XZN,True
S1004YD6,True
S1004YO9,True
S1004XUN,True
S1004YY0,True
S1004YLD,True
S1004YQX,True
S1004ZFT,True
S1004YP9,True
S1004YDV,True
S1004Z02,True
S1004Y44,True
S1004ZHT,True
S1004ZA3,True
S1004YYX,True
S1004ZCS,True
S1004ZMS,True
S1004XVN,True
S1004Z2D,True
S1004ZMR,True
S1004Y0E,True
S1004YSV,True
S1004Z46,True
S1004ZJI,False
S1004Z3Q,True
S1004ZN8,True
S1004YVK,False
S1004Y95,True
S1004X00,True
S1004ZYE,True
S1004X55,True
S100504S,True
S1004YPG,True
S1004ZW7,True
S1004Y90,True
S1004ZSM,False
S1004YIA,True
S1004ZJX,True
S1004YN3,True
S1004ZW1,True
S1004ZJS,True
S1004YLH,False
S1004XQA,True
S1004ZQQ,True
S1004YG4,True
S1004VSI,True
S100508M,True
S1004YSE,False
S1004Z4X,False
S1004ZS2,False
S1004ZH8,True
S1004VZJ,True
S1004YXP,True
S1004XTI,True
S1004Z5H,True
S1004Z4Q,True
S1004YLX,True
S1004Z8T,True
S1004ZG5,True
S1004Z35,True
S1005096,False
S1004ZI2,True
S1004ZTY,False
S1004YNZ,True
S1004Y7W,True
S10050D4,True
S1004Z3C,True
S1004YIW,True
S1004Z73,True
S1004ZU0,True
S1005092,False
S10050ES,True
S1004YRI,True
S1004YYM,True
S100506G,True
S1004ZUU,False
S1004ZPS,True
S1004ZSR,True
S1004ZRT,True
S1004ZDQ,True
S1004ZHX,True
S1004YKZ,True
S1004ZAF,False
S1004ZIQ,False
S1004ZB4,False
S1004YI6,True
S1004ZXQ,False
S1005085,True
S1004ZHQ,True
S10050IQ,True
S1004ZHP,False
S1004VAL,True
S1004Z6O,True
S1004ZUV,False
S10050HB,False
S1004YLA,True
S10050JT,True
S1004W4Z,True
S1004YNB,False
S1004X1K,True
S1004ZT6,True
S1004ZVK,False
S100509R,True
S1004XHY,True
S1004ZMO,False
S1004YUL,True
S1004YP4,False
S10050G2,True
S1004YA9,True
S1005030,True
